Date,VN-Index,S&P500,STOXX,VND/USD,VND/EUR,interest rate,inflation,GDP
7/22/2011,409.2,1345.02002,272.019989,20530,28778,14,22.16,34288.27
7/25/2011,409.36,1337.430054,271.2799988,20530,29168,14,22.16,34288.27
7/26/2011,409.39,1331.939941,270.0799866,20545,29403,14,22.16,34288.27
7/27/2011,409.4,1304.890015,267.0499878,20540,29368,14,22.16,34288.27
7/28/2011,408.39,1300.670044,267.0799866,20540,29028,14,22.16,34288.27
7/29/2011,405.7,1292.280029,265.25,20540,29028,14,22.16,34288.27
8/1/2011,401.95,1286.939941,265.25,20249,29348,14,23.02,34288.27
8/2/2011,396.55,1254.050049,256.980011,20284,28819,14,23.02,34288.27
8/3/2011,391.47,1260.339966,251.9499969,20464,29031,14,23.02,34288.27
8/4/2011,396.05,1200.069946,243.1600037,20302,28949,14,23.02,34288.27
8/5/2011,400.88,1199.380005,238.8800049,20302,28949,14,23.02,34288.27
8/8/2011,396.41,1119.459961,228.9799957,20533,28991,14,23.02,34288.27
8/9/2011,387.7,1172.530029,232.1999969,20533,29293,14,23.02,34288.27
8/10/2011,385.96,1120.76001,223.5,20556,29523,14,23.02,34288.27
8/11/2011,384.4,1172.640015,230.5700073,20556,29185,14,23.02,34288.27
8/12/2011,383.92,1178.810059,237.4900055,20556,29185,14,23.02,34288.27
8/15/2011,384.32,1204.48999,237.8500061,20481,29352,14,23.02,34288.27
8/16/2011,386.48,1192.76001,237.5599976,20532,29455,14,23.02,34288.27
8/17/2011,393.46,1193.890015,238.0500031,20539,29664,14,23.02,34288.27
8/18/2011,402.89,1140.650024,226.6999969,20800,29513,14,23.02,34288.27
8/19/2011,400.76,1123.530029,223.1300049,20800,29513,14,23.02,34288.27
8/22/2011,406.03,1123.819946,224.8999939,20785,29634,14,23.02,34288.27
8/23/2011,401.28,1162.349976,226.6300049,20800,29724,14,23.02,34288.27
8/24/2011,396.68,1177.599976,229.7899933,20790,29703,14,23.02,34288.27
8/25/2011,401.65,1159.27002,227.0700073,20760,29662,14,23.02,34288.27
8/26/2011,404.41,1176.800049,225.5200043,20760,29662,14,23.02,34288.27
8/29/2011,413.37,1210.079956,228.2799988,20795,29763,14,23.02,34288.27
8/30/2011,419.26,1212.920044,230.6399994,20800,29606,14,23.02,34288.27
8/31/2011,424.71,1218.890015,237.4299927,20800,29676,14,23.02,34288.27
9/1/2011,435.29,1204.420044,238.9299927,20805,29347,14,22.42,34288.27
9/5/2011,435.73,1204.420044,223.4499969,20810,29038,14,22.42,34288.27
9/6/2011,436.16,1165.23999,221.9799957,20805,29116,14,22.42,34288.27
9/7/2011,443.99,1198.619995,228.8399963,20800,28872,14,22.42,34288.27
9/8/2011,453.26,1185.900024,230.4700012,20805,28878,14,22.42,34288.27
9/9/2011,459.92,1154.22998,224.5899963,20805,28878,14,22.42,34288.27
9/12/2011,462.93,1162.27002,218.9299927,20532,27930,14,22.42,34288.27
9/13/2011,469.4,1172.869995,220.8699951,20800,28006,14,22.42,34288.27
9/14/2011,466.99,1188.680054,224.1699982,20805,28170,14,22.42,34288.27
9/15/2011,470.67,1209.109985,228.6900024,20800,28470,14,22.42,34288.27
9/16/2011,457.11,1216.01001,230.1600037,20800,28470,14,22.42,34288.27
9/19/2011,461.68,1204.089966,224.9600067,20790,28060,14,22.42,34288.27
9/20/2011,454.37,1202.089966,229.1000061,20800,28087,14,22.42,34288.27
9/21/2011,447.57,1166.76001,225.3300018,20517,28151,14,22.42,34288.27
9/22/2011,449.26,1129.560059,214.8899994,20590,27567,14,22.42,34288.27
9/23/2011,440.3,1136.430054,216.1900024,20590,27567,14,22.42,34288.27
9/26/2011,434.43,1162.949951,220.2799988,20810,27701,14,22.42,34288.27
9/27/2011,437.47,1175.380005,229.9100037,20810,27772,14,22.42,34288.27
9/28/2011,433.97,1151.060059,227.3899994,20541,28086,14,22.42,34288.27
9/29/2011,428.08,1160.400024,228.8999939,20815,27961,14,22.42,34288.27
9/30/2011,427.6,1131.420044,226.1799927,20815,27961,14,22.42,34288.27
10/3/2011,422.12,1099.22998,223.6199951,20266,27440,14,21.59,35661.88
10/4/2011,418.18,1123.949951,217.4600067,20810,27049,14,21.59,35661.88
10/5/2011,417.21,1144.030029,224.1499939,20815,27429,14,21.59,35661.88
10/6/2011,421.32,1164.969971,230.2700043,20810,27438,14,21.59,35661.88
10/7/2011,417.96,1155.459961,231.9900055,20810,27438,14,21.59,35661.88
10/10/2011,419.66,1194.890015,235.9400024,20514,27943,14,21.59,35661.88
10/11/2011,417.73,1195.540039,235.2799988,20810,27976,14,21.59,35661.88
10/12/2011,410.91,1207.25,239.1600037,20805,28342,14,21.59,35661.88
10/13/2011,412.59,1203.660034,236.5299988,20870,28292,14,21.59,35661.88
10/14/2011,414.49,1224.579956,238.5099945,20870,28292,14,21.59,35661.88
10/17/2011,410.84,1200.859985,236.2200012,20880,28444,14,21.59,35661.88
10/18/2011,404.32,1225.380005,235.3300018,20920,28249,14,21.59,35661.88
10/19/2011,401.15,1209.880005,236.7100067,20682,28591,14,21.59,35661.88
10/20/2011,403.73,1215.390015,233.0700073,20920,28525,14,21.59,35661.88
10/21/2011,411.03,1238.25,238.9299927,20920,28525,14,21.59,35661.88
10/24/2011,414.46,1254.189941,242.0299988,20940,28571,14,21.59,35661.88
10/25/2011,409.38,1229.050049,240.2899933,20651,28804,14,21.59,35661.88
10/26/2011,412.1,1242,240.8000031,20965,28739,14,21.59,35661.88
10/27/2011,414.75,1284.589966,249.4199982,20980,29001,14,21.59,35661.88
10/28/2011,422.07,1285.089966,249,20980,29001,14,21.59,35661.88
10/31/2011,420.81,1253.300049,243.4799957,20729,29225,14,21.59,35661.88
11/1/2011,413.82,1218.280029,235.0599976,20731,29035,15,19.83,35661.88
11/2/2011,407.79,1237.900024,237.2200012,20720,28333,15,19.83,35661.88
11/3/2011,408.44,1261.150024,242.1999969,20697,28544,15,19.83,35661.88
11/4/2011,410.57,1253.22998,239.7599945,21000,28596,15,19.83,35661.88
11/7/2011,410.52,1261.119995,238.4400024,20990,28655,15,19.83,35661.88
11/8/2011,408.6,1275.920044,240.5,20990,28486,15,19.83,35661.88
11/9/2011,405.19,1229.099976,236.3399963,20730,28509,15,19.83,35661.88
11/10/2011,401.03,1239.699951,235.3500061,20985,28245,15,19.83,35661.88
11/11/2011,396.3,1263.849976,240.9799957,20980,28162,15,19.83,35661.88
11/14/2011,391.74,1251.780029,238.4700012,20723,28243,15,19.83,35661.88
11/15/2011,387.87,1257.810059,237.0299988,20707,28304,15,19.83,35661.88
11/16/2011,390.89,1236.910034,237.0399933,20702,28041,15,19.83,35661.88
11/17/2011,385.86,1216.130005,233.9700012,20745,27897,15,19.83,35661.88
11/18/2011,379.62,1215.650024,232.1699982,20741,27893,15,19.83,35661.88
11/21/2011,379.14,1192.97998,224.7599945,20716,28159,15,19.83,35661.88
11/22/2011,381.76,1188.040039,223.2700043,20726,27851,15,19.83,35661.88
11/23/2011,388.57,1161.790039,220.3099976,20709,28072,15,19.83,35661.88
11/24/2011,381.78,1161.790039,220.3099976,20720,27734,15,19.83,35661.88
11/25/2011,383.35,1158.670044,221.5399933,20698,27759,15,19.83,35661.88
11/28/2011,383.31,1192.550049,229.8500061,20801,27414,15,19.83,35661.88
11/29/2011,382.9,1195.189941,231.6799927,20769,27689,15,19.83,35661.88
11/30/2011,380.69,1246.959961,240.0800018,20985,27698,15,19.83,35661.88
12/1/2011,380.1,1244.579956,238.4900055,20739,27565,15,18.13,35661.88
12/2/2011,383.88,1244.280029,240.7299957,20985,27931,15,18.13,35661.88
12/5/2011,391.19,1257.079956,242.75,20980,27957,15,18.13,35661.88
12/6/2011,390.2,1258.469971,241.9199982,20975,27829,15,18.13,35661.88
12/7/2011,387.21,1261.01001,241.4400024,20975,27756,15,18.13,35661.88
12/8/2011,381.63,1234.349976,237.7100067,20970,27698,15,18.13,35661.88
12/9/2011,377.16,1255.189941,240.5099945,20975,27724,15,18.13,35661.88
12/12/2011,375.3,1236.469971,236.0500031,20827,27755,15,18.13,35661.88
12/13/2011,371.75,1225.72998,237.3000031,20920,27448,15,18.13,35661.88
12/14/2011,367.55,1211.819946,232.4400024,20980,27352,15,18.13,35661.88
12/15/2011,364.48,1215.75,234.7299957,20985,26906,15,18.13,35661.88
12/16/2011,366.03,1219.660034,233.7100067,20980,26893,15,18.13,35661.88
12/19/2011,367.4,1205.349976,233.75,20990,26987,15,18.13,35661.88
12/20/2011,365.67,1241.300049,238.5099945,21000,26961,15,18.13,35661.88
12/21/2011,367.72,1243.719971,237.2899933,20710,27059,15,18.13,35661.88
12/22/2011,360.37,1254,239.7799988,20990,27106,15,18.13,35661.88
12/23/2011,356.21,1265.329956,241.8600006,20995,27008,15,18.13,35661.88
12/26/2011,352.68,1265.329956,241.8600006,21033,27056,15,18.13,35661.88
12/27/2011,347.8,1265.430054,241.9100037,21000,27056,15,18.13,35661.88
12/28/2011,350.66,1249.640015,240.1999969,21000,27081,15,18.13,35661.88
12/29/2011,350.51,1263.02002,242.4600067,21000,27050,15,18.13,35661.88
12/30/2011,351.55,1257.599976,244.5399933,20995,26646,15,18.13,35661.88
1/3/2012,350,1277.060059,251.0599976,20726,26839,15,16.44,36751.04
1/4/2012,348.84,1277.300049,249.6199951,20718,27035,15,16.44,36751.04
1/5/2012,340.94,1281.060059,247.3899994,21000,26893,15,16.44,36751.04
1/6/2012,336.73,1277.810059,247.5299988,19205,26602,15,16.44,36751.04
1/9/2012,339.32,1280.699951,246.4199982,21005,26518,15,16.44,36751.04
1/10/2012,344.68,1292.079956,250.8200073,21000,26451,15,16.44,36751.04
1/11/2012,347.43,1292.47998,249.9299927,21005,26437,15,16.44,36751.04
1/12/2012,348.11,1295.5,249.5,21010,26310,15,16.44,36751.04
1/13/2012,354.33,1289.089966,249.1799927,21005,26431,15,16.44,36751.04
1/16/2012,357.87,1289.089966,251.1199951,20699,26488,15,16.44,36751.04
1/17/2012,358.86,1293.670044,253.2700043,21005,26215,15,16.44,36751.04
1/18/2012,362.66,1308.040039,253.4799957,21010,26438,15,16.44,36751.04
1/19/2012,373.43,1314.5,256.5700073,20493,26447,15,16.44,36751.04
1/20/2012,373,1315.380005,255.8500061,21005,26568,15,16.44,36751.04
1/30/2012,384.94,1313.01001,252.5200043,20633,27056,15,16.44,36751.04
1/31/2012,387.97,1312.410034,254.4100037,21020,26987,15,16.44,36751.04
2/1/2012,390.67,1324.089966,259.5100098,21010,27296,15,16.44,36751.04
2/2/2012,401.61,1325.540039,260.1099854,21010,27178,15,16.44,36751.04
2/3/2012,401.74,1344.900024,264.6000061,20940,27160,15,16.44,36751.04
2/6/2012,399.73,1344.329956,264.269989,20905,27213,15,16.44,36751.04
2/7/2012,401.08,1347.050049,263.5499878,20880,26964,15,16.44,36751.04
2/8/2012,409.53,1349.959961,263.0100098,20671,27083,15,16.44,36751.04
2/9/2012,411.39,1351.949951,263.6400146,20910,27406,15,16.44,36751.04
2/10/2012,405.02,1342.640015,261.2399902,20895,27314,15,16.44,36751.04
2/13/2012,395.54,1351.77002,263.1700134,20825,27270,15,16.44,36751.04
2/14/2012,400.26,1350.5,262.5599976,20815,27241,15,16.44,36751.04
2/15/2012,397.41,1343.22998,264.1600037,20800,27123,15,16.44,36751.04
2/16/2012,396.51,1358.040039,264.3099976,20527,27018,15,16.44,36751.04
2/17/2012,403.3,1361.22998,265.9299927,20805,26663,15,16.44,36751.04
2/20/2012,413.98,1361.22998,265.9299927,20576,26962,15,16.44,36751.04
2/21/2012,410.91,1362.209961,266.7799988,20800,27242,15,16.44,36751.04
2/22/2012,418.41,1357.660034,264.5899963,20805,27109,15,16.44,36751.04
2/23/2012,423.89,1363.459961,264.0799866,20790,27143,15,16.44,36751.04
2/24/2012,423.43,1365.73999,264.769989,20539,27274,15,16.44,36751.04
2/27/2012,428.41,1367.589966,263.8599854,20800,27551,15,16.44,36751.04
2/28/2012,422.22,1372.180054,264.3299866,20800,27529,15,16.44,36751.04
2/29/2012,423.64,1365.680054,264.3200073,20805,27615,15,16.44,36751.04
3/1/2012,427.95,1374.089966,267.0599976,20800,27607,15,14,36751.04
3/2/2012,439.6,1369.630005,267.2099915,20810,27383,15,14,36751.04
3/5/2012,457.21,1364.329956,265.5599976,20808,27171,15,14,36751.04
3/6/2012,445,1343.359985,258.4599915,20805,27067,15,14,36751.04
3/7/2012,444.02,1352.630005,260.1099854,20785,26995,15,14,36751.04
3/8/2012,431.66,1365.910034,264.1600037,20805,26965,15,14,36751.04
3/9/2012,432.11,1370.869995,265.4400024,20800,27190,15,14,36751.04
3/12/2012,428.02,1371.089966,264.8699951,20810,27132,15,14,36751.04
3/13/2012,429.39,1395.949951,269.5599976,20820,26928,15,14,36751.04
3/14/2012,433.86,1394.280029,270.269989,20805,26914,15,14,36751.04
3/15/2012,441.85,1402.599976,270.980011,20805,26833,15,14,36751.04
3/16/2012,438.52,1404.170044,272.3999939,20805,26797,15,14,36751.04
3/19/2012,438.07,1409.75,272.0700073,20810,26821,15,14,36751.04
3/20/2012,440.29,1405.52002,268.9700012,20805,27014,15,14,36751.04
3/21/2012,445.77,1402.890015,268.6700134,20805,27054,15,14,36751.04
3/22/2012,445.67,1392.780029,265.4899902,20805,27232,15,14,36751.04
3/23/2012,454.1,1397.109985,265.6499939,20822,27052,15,14,36751.04
3/26/2012,459.26,1416.51001,268.1199951,20810,27265,15,14,36751.04
3/27/2012,445.92,1412.52002,266.9200134,20810,27464,15,14,36751.04
3/28/2012,446.32,1405.540039,264.1000061,20780,27421,15,14,36751.04
3/29/2012,439.63,1403.280029,260.7399902,20785,27254,15,14,36751.04
3/30/2012,441.03,1408.469971,263.3200073,20785,27254,15,14,36751.04
4/3/2012,445.77,1413.380005,264.2900085,20785,27402,13,10.54,37654.9
4/4/2012,439.77,1398.959961,258.7600098,20800,27022,13,10.54,37654.9
4/5/2012,444.93,1398.079956,259.0700073,20805,27022,13,10.54,37654.9
4/6/2012,447.44,1398.079956,259.0700073,20805,27022,13,10.54,37654.9
4/9/2012,450.73,1382.199951,259.0700073,20800,26819,13,10.54,37654.9
4/10/2012,450.85,1358.589966,252.5700073,20810,26805,13,10.54,37654.9
4/11/2012,458.74,1368.709961,254.4299927,20800,26973,13,10.54,37654.9
4/12/2012,465.26,1387.569946,257.3599854,20810,26986,13,10.54,37654.9
4/13/2012,462.52,1370.26001,253.3999939,20810,26986,13,10.54,37654.9
4/16/2012,468.26,1369.569946,254.2599945,20800,26721,13,10.54,37654.9
4/17/2012,472.84,1390.780029,259.4500122,20805,26951,13,10.54,37654.9
4/18/2012,472.16,1385.140015,257.7099915,20805,26834,13,10.54,37654.9
4/19/2012,467.08,1376.920044,256.5100098,20810,26912,13,10.54,37654.9
4/20/2012,465.72,1378.530029,257.7900085,20810,26912,13,10.54,37654.9
4/23/2012,465.17,1366.939941,251.75,20800,26968,13,10.54,37654.9
4/24/2012,465.65,1371.969971,254.3699951,20810,27011,13,10.54,37654.9
4/25/2012,472.87,1390.689941,256.9599915,20601,27157,13,10.54,37654.9
4/26/2012,470.21,1399.97998,257.2000122,20815,27167,13,10.54,37654.9
4/27/2012,473.77,1403.359985,259.1199951,20815,27167,13,10.54,37654.9
5/2/2012,472.46,1402.310059,257.3900146,20805,26995,12.5,8.34,37654.9
5/3/2012,468.8,1391.569946,257.5299988,20810,26994,12.5,8.34,37654.9
5/4/2012,476.32,1369.099976,253,20810,26994,12.5,8.34,37654.9
5/7/2012,486.31,1369.579956,254.8300018,20539,26866,12.5,8.34,37654.9
5/8/2012,488.07,1363.719971,250.5800018,20805,26750,12.5,8.34,37654.9
5/9/2012,487.62,1354.579956,249.7299957,20805,26667,12.5,8.34,37654.9
5/10/2012,486.07,1357.98999,251.1000061,20810,26681,12.5,8.34,37654.9
5/11/2012,480.1,1353.390015,251.9700012,20810,26681,12.5,8.34,37654.9
5/14/2012,469.69,1338.349976,247.4299927,20810,26447,12.5,8.34,37654.9
5/15/2012,455.65,1330.660034,245.7599945,20810,26402,12.5,8.34,37654.9
5/16/2012,449.91,1324.800049,244.3999939,20540,26101,12.5,8.34,37654.9
5/17/2012,442.58,1304.859985,244.3999939,20800,26061,12.5,8.34,37654.9
5/18/2012,434.95,1295.219971,238.8800049,20800,26061,12.5,8.34,37654.9
5/21/2012,448.02,1315.98999,240.1699982,20656,26224,12.5,8.34,37654.9
5/22/2012,447.94,1316.630005,244.7599945,20658,26192,12.5,8.34,37654.9
5/23/2012,436.75,1318.859985,239.5099945,20604,26001,12.5,8.34,37654.9
5/24/2012,426.92,1320.680054,241.9100037,20638,25837,12.5,8.34,37654.9
5/25/2012,437.38,1317.819946,242.4900055,20638,25837,12.5,8.34,37654.9
5/28/2012,435.48,1317.819946,242.4900055,20608,25849,12.5,8.34,37654.9
5/29/2012,431.44,1332.420044,244.3000031,20654,25737,12.5,8.34,37654.9
5/30/2012,435.34,1313.319946,240.5599976,20605,25541,12.5,8.34,37654.9
5/31/2012,429.2,1310.329956,239.7299957,20362,25486,12.5,8.34,37654.9
6/1/2012,428.8,1278.040039,235.0899963,20362,25486,11.5,6.9,37654.9
6/4/2012,416.65,1278.180054,233.8699951,20599,25618,11.5,6.9,37654.9
6/5/2012,421.02,1285.5,234.5899963,20561,25646,11.5,6.9,37654.9
6/6/2012,426.39,1315.130005,239.9499969,20740,25852,11.5,6.9,37654.9
6/7/2012,434.41,1314.98999,242.6399994,20940,26054,11.5,6.9,37654.9
6/8/2012,432.9,1325.660034,241.9299927,20940,26054,11.5,6.9,37654.9
6/11/2012,432.5,1308.930054,241.9199982,20585,25971,11.5,6.9,37654.9
6/12/2012,428.16,1324.180054,243.4400024,20584,25747,11.5,6.9,37654.9
6/13/2012,427.61,1314.880005,242.5599976,20542,25867,11.5,6.9,37654.9
6/14/2012,425.28,1329.099976,241.8399963,20910,25946,11.5,6.9,37654.9
6/15/2012,433.09,1342.839966,244.2100067,20910,25946,11.5,6.9,37654.9
6/18/2012,435.59,1344.780029,244.3600006,20521,26062,11.5,6.9,37654.9
6/19/2012,431.08,1357.97998,248.2700043,20598,26039,11.5,6.9,37654.9
6/20/2012,432.89,1355.689941,249.6699982,20809,26170,11.5,6.9,37654.9
6/21/2012,431.14,1325.51001,248.3999939,20910,26108,11.5,6.9,37654.9
6/22/2012,427.17,1335.02002,246.5800018,20910,26108,11.5,6.9,37654.9
6/25/2012,424.12,1313.719971,242.8200073,20606,25723,11.5,6.9,37654.9
6/26/2012,419.19,1319.98999,242.5899963,20890,25738,11.5,6.9,37654.9
6/27/2012,418.04,1331.849976,245.8699951,20850,25697,11.5,6.9,37654.9
6/28/2012,418.16,1329.040039,244.6699982,20449,25601,11.5,6.9,37654.9
6/29/2012,422.37,1362.160034,251.1699982,20449,25601,11.5,6.9,37654.9
7/2/2012,419.3,1365.51001,254.8200073,20820,25973,10,5.35,38551.93
7/3/2012,413.09,1374.02002,257.3900146,20629,25881,10,5.35,38551.93
7/4/2012,410.73,1374.02002,257.3299866,20768,25838,10,5.35,38551.93
7/5/2012,413.83,1367.579956,256.9299927,20713,25730,10,5.35,38551.93
7/6/2012,415.44,1354.680054,254.3999939,20713,25730,10,5.35,38551.93
7/9/2012,408.12,1352.459961,253.4600067,20652,25284,10,5.35,38551.93
7/10/2012,405.39,1341.469971,255.6000061,20629,25300,10,5.35,38551.93
7/11/2012,407.28,1341.449951,255.5899963,20522,25249,10,5.35,38551.93
7/12/2012,408.72,1334.76001,252.8899994,20830,25034,10,5.35,38551.93
7/13/2012,416.98,1356.780029,256.2600098,20830,25034,10,5.35,38551.93
7/16/2012,413.98,1353.640015,256.730011,20820,25020,10,5.35,38551.93
7/17/2012,417.55,1363.670044,256.0899963,20445,25206,10,5.35,38551.93
7/18/2012,418.83,1372.780029,258.9299927,20825,25112,10,5.35,38551.93
7/19/2012,428.38,1376.51001,261.8599854,20647,25240,10,5.35,38551.93
7/20/2012,424.47,1362.660034,258.1700134,20647,25240,10,5.35,38551.93
7/23/2012,421.99,1350.52002,251.75,20599,24890,10,5.35,38551.93
7/24/2012,415.63,1338.310059,250.5700073,20810,24848,10,5.35,38551.93
7/25/2012,412.91,1337.890015,250.3899994,20820,24969,10,5.35,38551.93
7/26/2012,414.8,1360.02002,256.5799866,20820,25128,10,5.35,38551.93
7/27/2012,413.16,1385.969971,259.8099976,20820,25128,10,5.35,38551.93
7/30/2012,415,1385.300049,263.9400024,20830,25196,10,5.35,38551.93
7/31/2012,414.48,1379.319946,261.3800049,20672,25233,10,5.35,38551.93
8/1/2012,412.55,1375.319946,261.3800049,20686,25277,10,5.04,38551.93
8/2/2012,416.1,1365,259.2799988,20375,25203,10,5.04,38551.93
8/3/2012,418.21,1390.98999,265.5799866,20375,25203,10,5.04,38551.93
8/6/2012,423.16,1394.22998,266.7999878,20572,25367,10,5.04,38551.93
8/7/2012,422.5,1401.349976,268.7999878,20527,25507,10,5.04,38551.93
8/8/2012,423.57,1402.219971,269.2000122,20820,25377,10,5.04,38551.93
8/9/2012,426.98,1402.800049,270.269989,20496,25283,10,5.04,38551.93
8/10/2012,425.56,1405.869995,269.8800049,20496,25283,10,5.04,38551.93
8/13/2012,426.17,1404.109985,268.7200012,20679,25327,10,5.04,38551.93
8/14/2012,429.47,1403.930054,270.5400085,20522,25480,10,5.04,38551.93
8/15/2012,430.77,1405.530029,270.3500061,20391,25215,10,5.04,38551.93
8/16/2012,430.83,1415.51001,271.2200012,20571,25195,10,5.04,38551.93
8/17/2012,433.45,1418.160034,272.8299866,20571,25195,10,5.04,38551.93
8/20/2012,437.28,1418.130005,271.5,20480,25281,10,5.04,38551.93
8/21/2012,416.84,1413.170044,272.5799866,20406,25493,10,5.04,38551.93
8/22/2012,410.23,1413.48999,269.269989,20555,25558,10,5.04,38551.93
8/23/2012,392.82,1402.079956,267.6900024,20558,25829,10,5.04,38551.93
8/24/2012,399.72,1411.130005,268,20558,25829,10,5.04,38551.93
8/27/2012,386.19,1410.439941,269.2000122,20520,25737,10,5.04,38551.93
8/28/2012,385.78,1409.300049,267.3200073,20590,25780,10,5.04,38551.93
8/29/2012,393.06,1410.48999,267.0100098,20597,25800,10,5.04,38551.93
8/30/2012,397.25,1399.47998,264.9700012,20533,25764,10,5.04,38551.93
8/31/2012,396.02,1406.579956,266.230011,20533,25764,10,5.04,38551.93
9/4/2012,402.08,1404.939941,265.4299927,20451,25852,10,6.48,38551.93
9/5/2012,398.92,1403.439941,265.4899902,20507,25774,10,6.48,38551.93
9/6/2012,393.41,1432.119995,271.6700134,20331,25908,10,6.48,38551.93
9/7/2012,397.51,1437.920044,272.2999878,20331,25908,10,6.48,38551.93
9/10/2012,388.88,1429.079956,271.6900024,20448,26276,10,6.48,38551.93
9/11/2012,386.62,1433.560059,272.5799866,20567,26279,10,6.48,38551.93
9/12/2012,388.35,1436.560059,272.9100037,20430,26532,10,6.48,38551.93
9/13/2012,391.36,1459.98999,272.4200134,20513,26529,10,6.48,38551.93
9/14/2012,398.87,1465.77002,275.9500122,20513,26529,10,6.48,38551.93
9/17/2012,401.75,1461.189941,275.0100098,20574,26965,10,6.48,38551.93
9/18/2012,394.51,1459.319946,273.7999878,20497,26838,10,6.48,38551.93
9/19/2012,394.55,1461.050049,274.8999939,20548,26741,10,6.48,38551.93
9/20/2012,389.28,1460.26001,274.5,20594,26645,10,6.48,38551.93
9/21/2012,395.48,1460.150024,275.7799988,20594,26645,10,6.48,38551.93
9/24/2012,390.37,1456.890015,274.7000122,20550,26534,10,6.48,38551.93
9/25/2012,391.77,1441.589966,275.7799988,20549,26512,10,6.48,38551.93
9/26/2012,395.12,1433.319946,270.7200012,20494,26446,10,6.48,38551.93
9/27/2012,393.34,1447.150024,271.6499939,20679,26463,10,6.48,38551.93
9/28/2012,392.57,1440.670044,268.480011,20679,26463,10,6.48,38551.93
10/1/2012,386.55,1444.48999,272.3299866,20576,26534,10,7,41134.79
